,Entrez Gene Interactor A,Entrez Gene Interactor B,Official Symbol Interactor A,Official Symbol Interactor B
0,6235,6228,RPS29,RPS23
0,6235,6222,RPS29,RPS18
0,6235,6223,RPS29,RPS19
0,6235,6133,RPS29,RPL9
0,6235,6202,RPS29,RPS8
0,6235,6224,RPS29,RPS20
0,6235,6218,RPS29,RPS17
0,6235,6207,RPS29,RPS13
0,6235,6204,RPS29,RPS10
0,6235,6189,RPS29,RPS3A
0,6235,3192,RPS29,HNRNPU
0,6235,6210,RPS29,RPS15A
0,6235,6206,RPS29,RPS12
0,6235,6231,RPS29,RPS26
0,6235,6230,RPS29,RPS25
0,6235,6188,RPS29,RPS3
0,6235,6229,RPS29,RPS24
0,6235,26135,RPS29,SERBP1
0,6235,6194,RPS29,RPS6
0,6275,8655,S100A4,DYNLL1
0,6275,6277,S100A4,S100A6
0,6275,4088,S100A4,SMAD3
0,6277,6277,S100A6,S100A6
0,6277,10273,S100A6,STUB1
0,6281,6281,S100A10,S100A10
0,6281,529,S100A10,ATP6V1E1
0,6347,990,CCL2,CDC6
0,6347,2532,CCL2,ACKR1
0,6347,4172,CCL2,MCM3
0,6347,6347,CCL2,CCL2
0,6347,5000,CCL2,ORC4
0,6347,8318,CCL2,CDC45
0,6347,5111,CCL2,PCNA
0,6347,4176,CCL2,MCM7
0,6347,12772,CCL2,Ccr2
0,6347,4171,CCL2,MCM2
0,6347,4999,CCL2,ORC2
0,6352,5905,CCL5,RANGAP1
0,6352,7205,CCL5,TRIP6
0,6421,7316,SFPQ,UBC
0,6421,3181,SFPQ,HNRNPA2B1
0,6421,7295,SFPQ,TXN
0,6421,2521,SFPQ,FUS
0,6421,10989,SFPQ,IMMT
0,6421,9126,SFPQ,SMC3
0,6421,7536,SFPQ,SF1
0,6421,6667,SFPQ,SP1
0,6421,6432,SFPQ,SRSF7
0,6421,1725,SFPQ,DHPS
0,6421,10189,SFPQ,ALYREF
0,6421,6421,SFPQ,SFPQ
0,6421,26135,SFPQ,SERBP1
0,6421,10492,SFPQ,SYNCRIP
0,6421,9967,SFPQ,THRAP3
0,6421,4722,SFPQ,NDUFS3
0,6421,6778,SFPQ,STAT6
0,6421,6428,SFPQ,SRSF3
0,6428,55234,SRSF3,SMU1
0,6428,6432,SRSF3,SRSF7
0,6428,351,SRSF3,APP
0,6428,6133,SRSF3,RPL9
0,6428,1314,SRSF3,COPA
0,6428,6431,SRSF3,SRSF6
0,6428,529,SRSF3,ATP6V1E1
0,6431,6152,SRSF6,RPL24
0,6431,351,SRSF6,APP
0,6431,6428,SRSF6,SRSF3
0,6432,6431,SRSF7,SRSF6
0,6440,163183,SFTPC,SYNE4
0,6440,10488,SFTPC,CREB3
0,6440,6440,SFTPC,SFTPC
0,6440,9451,SFTPC,EIF2AK3
0,6440,3309,SFTPC,HSPA5
0,6456,351,SH3GL2,APP
0,6456,6456,SH3GL2,SH3GL2
0,6464,31,SHC1,ACACA
0,6464,908,SHC1,CCT6A
0,6464,6223,SHC1,RPS19
0,6464,10576,SHC1,CCT2
0,6464,3849,SHC1,KRT2
0,6464,1969,SHC1,EPHA2
0,6464,203068,SHC1,TUBB
0,6464,3309,SHC1,HSPA5
0,6464,3312,SHC1,HSPA8
0,6464,5591,SHC1,PRKDC
0,6464,5296,SHC1,PIK3R2
0,6464,4641,SHC1,MYO1C
0,6464,3301,SHC1,DNAJA1
0,6464,3192,SHC1,HNRNPU
0,6464,4627,SHC1,MYH9
0,6464,3858,SHC1,KRT10
0,6464,351,SHC1,APP
0,6464,10294,SHC1,DNAJA2
0,6464,2324,SHC1,FLT4
0,6464,3303,SHC1,HSPA1A
0,6464,8607,SHC1,RUVBL1
0,6464,3857,SHC1,KRT9
0,6464,1213,SHC1,CLTC
0,6464,1642,SHC1,DDB1
0,6464,2064,SHC1,ERBB2
0,6464,790,SHC1,CAD
0,6464,71,SHC1,ACTG1
0,6464,3320,SHC1,HSP90AA1
0,6464,3852,SHC1,KRT5
0,6464,3717,SHC1,JAK2
0,6464,6464,SHC1,SHC1
0,6464,1655,SHC1,DDX5
0,6464,3313,SHC1,HSPA9
0,6464,3091,SHC1,HIF1A
0,6464,10383,SHC1,TUBB4B
0,6464,10376,SHC1,TUBA1B
0,6464,4642,SHC1,MYO1D
0,6464,60,SHC1,ACTB
0,6464,3635,SHC1,INPP5D
0,6464,5052,SHC1,PRDX1
0,6464,79784,SHC1,MYH14
0,6464,3326,SHC1,HSP90AB1
0,6464,3181,SHC1,HNRNPA2B1
0,6464,163,SHC1,AP2B1
0,6464,3848,SHC1,KRT1
0,6464,6777,SHC1,STAT5B
0,6464,10856,SHC1,RUVBL2
0,6576,10694,SLC25A1,CCT8
0,6576,5591,SLC25A1,PRKDC
0,6576,203068,SLC25A1,TUBB
0,6576,10051,SLC25A1,SMC4
0,6576,10576,SLC25A1,CCT2
0,6576,509,SLC25A1,ATP5C1
0,6576,8607,SLC25A1,RUVBL1
0,6576,3329,SLC25A1,HSPD1
0,6576,5093,SLC25A1,PCBP1
0,6576,3326,SLC25A1,HSP90AB1
0,6576,10989,SLC25A1,IMMT
0,6576,10971,SLC25A1,YWHAQ
0,6576,10294,SLC25A1,DNAJA2
0,6576,6133,SLC25A1,RPL9
0,6576,10856,SLC25A1,RUVBL2
0,6576,6184,SLC25A1,RPN1
0,6576,8833,SLC25A1,GMPS
0,6576,23193,SLC25A1,GANAB
0,6576,3312,SLC25A1,HSPA8
0,6576,7277,SLC25A1,TUBA4A
0,6576,6191,SLC25A1,RPS4X
0,6576,158,SLC25A1,ADSL
0,6576,29927,SLC25A1,SEC61A1
0,6576,6231,SLC25A1,RPS26
0,6576,4176,SLC25A1,MCM7
0,6613,1500,SUMO2,CTNND1
0,6613,10010,SUMO2,TANK
0,6613,203068,SUMO2,TUBB
0,6613,6613,SUMO2,SUMO2
0,6613,3852,SUMO2,KRT5
0,6613,10318,SUMO2,TNIP1
0,6613,790,SUMO2,CAD
0,6613,1654,SUMO2,DDX3X
0,6613,9025,SUMO2,RNF8
0,6613,117159,SUMO2,DCD
0,6613,10383,SUMO2,TUBB4B
0,6613,8607,SUMO2,RUVBL1
0,6613,3303,SUMO2,HSPA1A
0,6613,3185,SUMO2,HNRNPF
0,6613,1915,SUMO2,EEF1A1
0,6613,10376,SUMO2,TUBA1B
0,6613,10521,SUMO2,DDX17
0,6613,1616,SUMO2,DAXX
0,6613,6122,SUMO2,RPL3
0,6613,3313,SUMO2,HSPA9
0,6613,3190,SUMO2,HNRNPK
0,6613,3312,SUMO2,HSPA8
0,6613,3326,SUMO2,HSP90AB1
0,6613,5591,SUMO2,PRKDC
0,6613,6124,SUMO2,RPL4
0,6615,1958,SNAI1,EGR1
0,6615,8945,SNAI1,BTRC
0,6635,11140,SNRPE,CDC37
0,6635,6635,SNRPE,SNRPE
0,6635,3320,SNRPE,HSP90AA1
0,6635,10250,SNRPE,SRRM1
0,6635,1207,SNRPE,CLNS1A
0,6667,10627,SP1,MYL12A
0,6667,3320,SP1,HSP90AA1
0,6667,7169,SP1,TPM2
0,6667,7171,SP1,TPM4
0,6667,4641,SP1,MYO1C
0,6667,1958,SP1,EGR1
0,6667,1487,SP1,CTBP1
0,6667,5888,SP1,RAD51
0,6667,140465,SP1,MYL6B
0,6667,70,SP1,ACTC1
0,6667,5451,SP1,POU2F1
0,6667,79784,SP1,MYH14
0,6667,7168,SP1,TPM1
0,6667,1654,SP1,DDX3X
0,6667,4646,SP1,MYO6
0,6667,4627,SP1,MYH9
0,6667,3091,SP1,HIF1A
0,6667,6667,SP1,SP1
0,6667,4430,SP1,MYO1B
0,6667,1655,SP1,DDX5
0,6667,5339,SP1,PLEC
0,6667,10382,SP1,TUBB4A
0,6667,7170,SP1,TPM3
0,6667,10376,SP1,TUBA1B
0,6667,6774,SP1,STAT3
0,6667,4088,SP1,SMAD3
0,6667,3313,SP1,HSPA9
0,6667,71,SP1,ACTG1
0,6667,801,SP1,CALM1
0,6667,5705,SP1,PSMC5
0,6667,4869,SP1,NPM1
0,6727,23524,SRP14,SRRM2
0,6727,9775,SRP14,EIF4A3
0,6732,6432,SRPK1,SRSF7
0,6732,3915,SRPK1,LAMC1
0,6732,2064,SRPK1,ERBB2
0,6732,4670,SRPK1,HNRNPM
0,6732,5093,SRPK1,PCBP1
0,6732,9967,SRPK1,THRAP3
0,6732,1147,SRPK1,CHUK
0,6732,9775,SRPK1,EIF4A3
0,6732,2521,SRPK1,FUS
0,6732,6428,SRPK1,SRSF3
0,6732,26986,SRPK1,PABPC1
0,6732,1655,SRPK1,DDX5
0,6732,23524,SRPK1,SRRM2
0,6732,10189,SRPK1,ALYREF
0,6732,351,SRPK1,APP
0,6732,6431,SRPK1,SRSF6
0,6737,3551,TRIM21,IKBKB
0,6737,8878,TRIM21,SQSTM1
0,6737,5074,TRIM21,PAWR
0,6737,8833,TRIM21,GMPS
0,6737,1616,TRIM21,DAXX
0,6737,10616,TRIM21,RBCK1
0,6737,6737,TRIM21,TRIM21
0,6737,23291,TRIM21,FBXW11
0,6737,7316,TRIM21,UBC
0,6742,6742,SSBP1,SSBP1
0,6742,7417,SSBP1,VDAC2
0,6742,529,SSBP1,ATP6V1E1
0,6742,10376,SSBP1,TUBA1B
0,6772,4792,STAT1,NFKBIA
0,6772,3717,STAT1,JAK2
0,6772,6774,STAT1,STAT3
0,6772,3326,STAT1,HSP90AB1
0,6772,3716,STAT1,JAK1
0,6772,3416,STAT1,IDE
0,6772,2064,STAT1,ERBB2
0,6772,84444,STAT1,DOT1L
0,6772,6772,STAT1,STAT1
0,6772,3459,STAT1,IFNGR1
0,6774,5296,STAT3,PIK3R2
0,6774,6667,STAT3,SP1
0,6774,6778,STAT3,STAT6
0,6774,3717,STAT3,JAK2
0,6774,5781,STAT3,PTPN11
0,6774,7189,STAT3,TRAF6
0,6774,10524,STAT3,KAT5
0,6774,9209,STAT3,LRRFIP2
0,6774,6885,STAT3,MAP3K7
0,6774,6772,STAT3,STAT1
0,6774,6774,STAT3,STAT3
0,6774,3091,STAT3,HIF1A
0,6774,1025,STAT3,CDK9
0,6774,1616,STAT3,DAXX
0,6777,3716,STAT5B,JAK1
0,6777,6774,STAT5B,STAT3
0,6777,3717,STAT5B,JAK2
0,6777,351,STAT5B,APP
0,6777,6777,STAT5B,STAT5B
0,6777,9961,STAT5B,MVP
0,6777,5160,STAT5B,PDHA1
0,6778,6421,STAT6,SFPQ
0,6782,9334,HSPA13,B4GALT5
0,6811,147872,STX5,CCDC155
0,6811,10989,STX5,IMMT
0,6840,2316,SVIL,FLNA
0,6840,3320,SVIL,HSP90AA1
0,6840,7205,SVIL,TRIP6
0,6840,60,SVIL,ACTB
0,6840,3875,SVIL,KRT18
0,6840,801,SVIL,CALM1
0,6840,1213,SVIL,CLTC
0,6840,10627,SVIL,MYL12A
0,6885,1147,MAP3K7,CHUK
0,6885,23118,MAP3K7,TAB2
0,6885,3551,MAP3K7,IKBKB
0,6885,8607,MAP3K7,RUVBL1
0,6885,11140,MAP3K7,CDC37
0,6885,10454,MAP3K7,TAB1
0,6885,257397,MAP3K7,TAB3
0,6885,4792,MAP3K7,NFKBIA
0,6885,7187,MAP3K7,TRAF3
0,6885,4088,MAP3K7,SMAD3
0,6885,51042,MAP3K7,ZNF593
0,6885,8737,MAP3K7,RIPK1
0,6885,6774,MAP3K7,STAT3
0,6885,7186,MAP3K7,TRAF2
0,6885,1213,MAP3K7,CLTC
0,6885,10399,MAP3K7,GNB2L1
0,6885,142678,MAP3K7,MIB2
0,6885,3320,MAP3K7,HSP90AA1
0,6885,6885,MAP3K7,MAP3K7
0,6885,9146,MAP3K7,HGS
0,6885,7189,MAP3K7,TRAF6
0,6885,8517,MAP3K7,IKBKG
0,6885,1540,MAP3K7,CYLD
0,6928,8607,HNF1B,RUVBL1
0,6928,6157,HNF1B,RPL27A
0,6928,9775,HNF1B,EIF4A3
0,6928,10856,HNF1B,RUVBL2
0,6928,9967,HNF1B,THRAP3
0,6928,6949,HNF1B,TCOF1
0,6928,6928,HNF1B,HNF1B
0,6928,6129,HNF1B,RPL7
0,6928,5093,HNF1B,PCBP1
0,6928,3309,HNF1B,HSPA5
0,6949,6949,TCOF1,TCOF1
0,6949,408,TCOF1,ARRB1
0,7040,6157,TGFB1,RPL27A
0,7040,529,TGFB1,ATP6V1E1
0,7040,2923,TGFB1,PDIA3
0,7040,5905,TGFB1,RANGAP1
0,7040,57470,TGFB1,LRRC47
0,7040,3710,TGFB1,ITPR3
0,7040,3615,TGFB1,IMPDH2
0,7040,26993,TGFB1,AKAP8L
0,7040,2339,TGFB1,FNTA
0,7040,7919,TGFB1,DDX39B
0,7040,6928,TGFB1,HNF1B
0,7040,10856,TGFB1,RUVBL2
0,7040,10116,TGFB1,FEM1B
0,7040,79084,TGFB1,WDR77
0,7040,6147,TGFB1,RPL23A
0,7040,4176,TGFB1,MCM7
0,7040,292,TGFB1,SLC25A5
0,7040,5518,TGFB1,PPP2R1A
0,7040,10576,TGFB1,CCT2
0,7040,7531,TGFB1,YWHAE
0,7040,84444,TGFB1,DOT1L
0,7040,8833,TGFB1,GMPS
0,7040,6133,TGFB1,RPL9
0,7040,26521,TGFB1,TIMM8B
0,7040,6210,TGFB1,RPS15A
0,7040,159,TGFB1,ADSS
0,7040,3313,TGFB1,HSPA9
0,7040,6136,TGFB1,RPL12
0,7040,6193,TGFB1,RPS5
0,7040,155465,TGFB1,AGR3
0,7040,1655,TGFB1,DDX5
0,7040,9967,TGFB1,THRAP3
0,7040,4088,TGFB1,SMAD3
0,7040,158,TGFB1,ADSL
0,7040,991,TGFB1,CDC20
0,7040,54904,TGFB1,WHSC1L1
0,7040,6137,TGFB1,RPL13
0,7040,2060,TGFB1,EPS15
0,7040,4905,TGFB1,NSF
0,7040,9077,TGFB1,DIRAS3
0,7040,8243,TGFB1,SMC1A
0,7040,9126,TGFB1,SMC3
0,7040,11091,TGFB1,WDR5
0,7040,5111,TGFB1,PCNA
0,7040,498,TGFB1,ATP5A1
0,7040,9687,TGFB1,GREB1
0,7040,1315,TGFB1,COPB1
0,7040,5591,TGFB1,PRKDC
0,7040,1654,TGFB1,DDX3X
0,7040,9513,TGFB1,FXR2
0,7040,351,TGFB1,APP
0,7040,10399,TGFB1,GNB2L1
0,7040,10294,TGFB1,DNAJA2
0,7040,4836,TGFB1,NMT1
0,7040,23193,TGFB1,GANAB
0,7040,3091,TGFB1,HIF1A
0,7040,10226,TGFB1,PLIN3
0,7040,284366,TGFB1,KLK9
0,7040,908,TGFB1,CCT6A
0,7040,999,TGFB1,CDH1
0,7040,4928,TGFB1,NUP98
0,7040,1207,TGFB1,CLNS1A
0,7040,3875,TGFB1,KRT18
0,7040,9319,TGFB1,TRIP13
0,7040,23071,TGFB1,ERP44
0,7040,1969,TGFB1,EPHA2
0,7040,5705,TGFB1,PSMC5
0,7040,1616,TGFB1,DAXX
0,7040,6135,TGFB1,RPL11
0,7040,55234,TGFB1,SMU1
0,7040,3223,TGFB1,HOXC6
0,7040,64236,TGFB1,PDLIM2
0,7040,5888,TGFB1,RAD51
0,7040,117246,TGFB1,FTSJ3
0,7040,6191,TGFB1,RPS4X
0,7040,2316,TGFB1,FLNA
0,7040,1487,TGFB1,CTBP1
0,7040,9775,TGFB1,EIF4A3
0,7040,414899,TGFB1,BLID
0,7040,6768,TGFB1,ST14
0,7040,57122,TGFB1,NUP107
0,7040,25818,TGFB1,KLK5
0,7040,5430,TGFB1,POLR2A
0,7040,6204,TGFB1,RPS10
0,7040,1642,TGFB1,DDB1
0,7040,1474,TGFB1,CST6
0,7040,6184,TGFB1,RPN1
0,7040,24137,TGFB1,KIF4A
0,7040,2275,TGFB1,FHL3
0,7040,134492,TGFB1,NUDCD2
0,7040,3192,TGFB1,HNRNPU
0,7040,821,TGFB1,CANX
0,7040,1025,TGFB1,CDK9
0,7040,790,TGFB1,CAD
0,7040,3309,TGFB1,HSPA5
0,7040,10061,TGFB1,ABCF2
0,7040,1933,TGFB1,EEF1B2
0,7040,2618,TGFB1,GART
0,7040,10694,TGFB1,CCT8
0,7040,1634,TGFB1,DCN
0,7040,1938,TGFB1,EEF2
0,7040,10051,TGFB1,SMC4
0,7040,3303,TGFB1,HSPA1A
0,7040,203068,TGFB1,TUBB
0,7040,8878,TGFB1,SQSTM1
0,7040,197131,TGFB1,UBR1
0,7040,6207,TGFB1,RPS13
0,7040,25831,TGFB1,HECTD1
0,7040,6772,TGFB1,STAT1
0,7040,6152,TGFB1,RPL24
0,7040,6352,TGFB1,CCL5
0,7040,6169,TGFB1,RPL38
0,7040,391,TGFB1,RHOG
0,7040,1964,TGFB1,EIF1AX
0,7040,3912,TGFB1,LAMB1
0,7040,9532,TGFB1,BAG2
0,7040,55871,TGFB1,CBWD1
0,7040,57504,TGFB1,MTA3
0,7040,2274,TGFB1,FHL2
0,7040,10989,TGFB1,IMMT
0,7040,2331,TGFB1,FMOD
0,7040,6189,TGFB1,RPS3A
0,7040,5650,TGFB1,KLK7
0,7040,6232,TGFB1,RPS27
0,7040,5702,TGFB1,PSMC3
0,7040,6134,TGFB1,RPL10
0,7040,6205,TGFB1,RPS11
0,7040,2673,TGFB1,GFPT1
0,7040,7069,TGFB1,THRSP
0,7040,1915,TGFB1,EEF1A1
0,7040,10048,TGFB1,RANBP9
0,7040,7295,TGFB1,TXN
0,7040,7536,TGFB1,SF1
0,7040,3692,TGFB1,EIF6
0,7040,6732,TGFB1,SRPK1
0,7040,2219,TGFB1,FCN1
0,7040,823,TGFB1,CAPN1
0,7040,3105,TGFB1,HLA-A
0,7040,23304,TGFB1,UBR2
0,7040,3915,TGFB1,LAMC1
0,7040,29122,TGFB1,PRSS50
0,7040,10075,TGFB1,HUWE1
0,7040,5160,TGFB1,PDHA1
0,7040,4722,TGFB1,NDUFS3
0,7040,633,TGFB1,BGN
0,7040,10971,TGFB1,YWHAQ
0,7040,51129,TGFB1,ANGPTL4
0,7040,3301,TGFB1,DNAJA1
0,7040,4173,TGFB1,MCM4
0,7040,6222,TGFB1,RPS18
0,7040,478,TGFB1,ATP1A3
0,7040,5832,TGFB1,ALDH18A1
0,7040,3315,TGFB1,HSPB1
0,7040,9397,TGFB1,NMT2
0,7040,6188,TGFB1,RPS3
0,7040,10273,TGFB1,STUB1
0,7040,2058,TGFB1,EPRS
0,7040,71,TGFB1,ACTG1
0,7040,1500,TGFB1,CTNND1
0,7040,1725,TGFB1,DHPS
0,7040,3312,TGFB1,HSPA8
0,7040,6206,TGFB1,RPS12
0,7040,54828,TGFB1,BCAS3
0,7040,6613,TGFB1,SUMO2
0,7040,6129,TGFB1,RPL7
0,7040,8607,TGFB1,RUVBL1
0,7040,9223,TGFB1,MAGI1
0,7040,7277,TGFB1,TUBA4A
0,7040,10250,TGFB1,SRRM1
0,7040,23524,TGFB1,SRRM2
0,7040,10808,TGFB1,HSPH1
0,7040,7284,TGFB1,TUFM
0,7040,5606,TGFB1,MAP2K3
0,7040,7057,TGFB1,THBS1
0,7040,5682,TGFB1,PSMA1
0,7040,29893,TGFB1,PSMC3IP
0,7040,31,TGFB1,ACACA
0,7040,3190,TGFB1,HNRNPK
0,7040,64795,TGFB1,RMND5A
0,7040,92304,TGFB1,SCGB3A1
0,7040,2010,TGFB1,EMD
0,7040,1653,TGFB1,DDX1
0,7040,401115,TGFB1,C4orf48
0,7040,3614,TGFB1,IMPDH1
0,7040,56888,TGFB1,KCMF1
0,7040,7458,TGFB1,EIF4H
0,7040,7042,TGFB1,TGFB2
0,7040,11140,TGFB1,CDC37
0,7040,6202,TGFB1,RPS8
0,7040,30968,TGFB1,STOML2
0,7040,387,TGFB1,RHOA
0,7040,9669,TGFB1,EIF5B
0,7040,5093,TGFB1,PCBP1
0,7040,6615,TGFB1,SNAI1
0,7040,55291,TGFB1,PPP6R3
0,7040,3329,TGFB1,HSPD1
0,7040,1280,TGFB1,COL2A1
0,7040,80125,TGFB1,CCDC33
0,7040,2280,TGFB1,FKBP1A
0,7040,4318,TGFB1,MMP9
0,7040,6194,TGFB1,RPS6
0,7042,351,TGFB2,APP
0,7042,1634,TGFB2,DCN
0,7052,10971,TGM2,YWHAQ
0,7052,7052,TGM2,TGM2
0,7052,8878,TGM2,SQSTM1
0,7052,2539,TGM2,G6PD
0,7052,9961,TGM2,MVP
0,7052,351,TGM2,APP
0,7057,1280,THBS1,COL2A1
0,7069,7069,THRSP,THRSP
0,7124,7316,TNF,UBC
0,7124,6235,TNF,RPS29
0,7124,2314,TNF,FLII
0,7124,4736,TNF,RPL10A
0,7124,1728,TNF,NQO1
0,7124,80381,TNF,CD276
0,7124,1314,TNF,COPA
0,7124,7168,TNF,TPM1
0,7124,3185,TNF,HNRNPF
0,7124,1191,TNF,CLU
0,7124,7133,TNF,TNFRSF1B
0,7124,6194,TNF,RPS6
0,7124,857,TNF,CAV1
0,7124,1655,TNF,DDX5
0,7124,2710,TNF,GK
0,7124,11269,TNF,DDX19B
0,7124,6135,TNF,RPL11
0,7124,7186,TNF,TRAF2
0,7124,3181,TNF,HNRNPA2B1
0,7124,5802,TNF,PTPRS
0,7124,80789,TNF,INTS5
0,7124,5339,TNF,PLEC
0,7124,5074,TNF,PAWR
0,7124,54910,TNF,SEMA4C
0,7124,26986,TNF,PABPC1
0,7124,5879,TNF,RAC1
0,7124,6206,TNF,RPS12
0,7124,79155,TNF,TNIP2
0,7124,6136,TNF,RPL12
0,7124,81858,TNF,SHARPIN
0,7124,6635,TNF,SNRPE
0,7124,829,TNF,CAPZA1
0,7124,6576,TNF,SLC25A1
0,7124,343477,TNF,HSP90B3P
0,7124,9349,TNF,RPL23
0,7124,4131,TNF,MAP1B
0,7124,6421,TNF,SFPQ
0,7124,1540,TNF,CYLD
0,7124,3956,TNF,LGALS1
0,7124,5605,TNF,MAP2K2
0,7124,3698,TNF,ITIH2
0,7124,9908,TNF,G3BP2
0,7124,79784,TNF,MYH14
0,7124,6170,TNF,RPL39
0,7124,7128,TNF,TNFAIP3
0,7124,6130,TNF,RPL7A
0,7124,10454,TNF,TAB1
0,7124,6840,TNF,SVIL
0,7124,6154,TNF,RPL26
0,7124,3309,TNF,HSPA5
0,7124,6727,TNF,SRP14
0,7124,90488,TNF,TMEM263
0,7124,4642,TNF,MYO1D
0,7124,259217,TNF,HSPA12A
0,7124,142678,TNF,MIB2
0,7124,6176,TNF,RPLP1
0,7124,85236,TNF,HIST1H2BK
0,7124,6281,TNF,S100A10
0,7124,6228,TNF,RPS23
0,7124,7124,TNF,TNF
0,7124,5500,TNF,PPP1CB
0,7124,6218,TNF,RPS17
0,7124,27429,TNF,HTRA2
0,7124,3551,TNF,IKBKB
0,7124,3192,TNF,HNRNPU
0,7124,6428,TNF,SRSF3
0,7124,6204,TNF,RPS10
0,7124,23376,TNF,UFL1
0,7124,6133,TNF,RPL9
0,7124,4646,TNF,MYO6
0,7124,808,TNF,CALM3
0,7124,23521,TNF,RPL13A
0,7124,10383,TNF,TUBB4B
0,7124,23118,TNF,TAB2
0,7124,5868,TNF,RAB5A
0,7124,54776,TNF,PPP1R12C
0,7124,9961,TNF,MVP
0,7124,1654,TNF,DDX3X
0,7124,6742,TNF,SSBP1
0,7124,6431,TNF,SRSF6
0,7124,6158,TNF,RPL28
0,7124,1634,TNF,DCN
0,7124,6181,TNF,RPLP2
0,7124,85235,TNF,HIST1H2AH
0,7124,7536,TNF,SF1
0,7124,10189,TNF,ALYREF
0,7124,10627,TNF,MYL12A
0,7124,6138,TNF,RPL15
0,7124,805,TNF,CALM2
0,7124,90161,TNF,HS6ST2
0,7124,114294,TNF,LACTB
0,7124,5451,TNF,POU2F1
0,7124,801,TNF,CALM1
0,7124,8772,TNF,FADD
0,7124,91304,TNF,TMEM259
0,7124,6191,TNF,RPS4X
0,7124,1213,TNF,CLTC
0,7124,7295,TNF,TXN
0,7124,55681,TNF,SCYL2
0,7124,10318,TNF,TNIP1
0,7124,1147,TNF,CHUK
0,7124,26135,TNF,SERBP1
0,7124,6277,TNF,S100A6
0,7124,22998,TNF,LIMCH1
0,7124,8737,TNF,RIPK1
0,7124,10492,TNF,SYNCRIP
0,7124,4430,TNF,MYO1B
0,7124,6164,TNF,RPL34
0,7124,3857,TNF,KRT9
0,7124,6188,TNF,RPS3
0,7124,3858,TNF,KRT10
0,7124,6139,TNF,RPL17
0,7124,8744,TNF,TNFSF9
0,7124,6009,TNF,RHEB
0,7124,1938,TNF,EEF2
0,7124,341640,TNF,FREM2
0,7124,132001,TNF,TAMM41
0,7124,8971,TNF,H1FX
0,7124,6232,TNF,RPS27
0,7124,56897,TNF,WRNIP1
0,7124,998,TNF,CDC42
0,7124,6229,TNF,RPS24
0,7124,4644,TNF,MYO5A
0,7124,4691,TNF,NCL
0,7124,6207,TNF,RPS13
0,7124,3848,TNF,KRT1
0,7124,60,TNF,ACTB
0,7124,53,TNF,ACP2
0,7124,374383,TNF,NCR3LG1
0,7124,7455,TNF,ZAN
0,7124,3716,TNF,JAK1
0,7124,9425,TNF,CDYL
0,7124,4627,TNF,MYH9
0,7124,197,TNF,AHSG
0,7124,23164,TNF,MPRIP
0,7124,10133,TNF,OPTN
0,7124,4670,TNF,HNRNPM
0,7124,5099,TNF,PCDH7
0,7124,4756,TNF,NEO1
0,7124,56926,TNF,NCLN
0,7124,10010,TNF,TANK
0,7124,4869,TNF,NPM1
0,7124,2683,TNF,B4GALT1
0,7124,4637,TNF,MYL6
0,7124,345778,TNF,MTX3
0,7124,9334,TNF,B4GALT5
0,7124,7189,TNF,TRAF6
0,7124,6202,TNF,RPS8
0,7124,292,TNF,SLC25A5
0,7124,10928,TNF,RALBP1
0,7124,10058,TNF,ABCB6
0,7124,29766,TNF,TMOD3
0,7124,26064,TNF,RAI14
0,7124,6275,TNF,S100A4
0,7124,6222,TNF,RPS18
0,7124,10642,TNF,IGF2BP1
0,7124,90268,TNF,OTULIN
0,7124,55920,TNF,RCC2
0,7124,2521,TNF,FUS
0,7124,4792,TNF,NFKBIA
0,7124,2324,TNF,FLT4
0,7124,6128,TNF,RPL6
0,7124,54442,TNF,KCTD5
0,7124,1605,TNF,DAG1
0,7124,23291,TNF,FBXW11
0,7124,140465,TNF,MYL6B
0,7124,6782,TNF,HSPA13
0,7124,10521,TNF,DDX17
0,7124,3875,TNF,KRT18
0,7124,1362,TNF,CPD
0,7124,6146,TNF,RPL22
0,7124,9825,TNF,SPATA2
0,7124,6231,TNF,RPS26
0,7124,5756,TNF,TWF1
0,7124,3849,TNF,KRT2
0,7124,55072,TNF,RNF31
0,7124,70,TNF,ACTC1
0,7124,509,TNF,ATP5C1
0,7124,8655,TNF,DYNLL1
0,7124,1915,TNF,EEF1A1
0,7124,8517,TNF,IKBKG
0,7124,8829,TNF,NRP1
0,7124,3920,TNF,LAMP2
0,7124,9641,TNF,IKBKE
0,7124,6885,TNF,MAP3K7
0,7124,7169,TNF,TPM2
0,7124,4641,TNF,MYO1C
0,7124,2539,TNF,G6PD
0,7124,94097,TNF,SFXN5
0,7124,163,TNF,AP2B1
0,7124,23112,TNF,TNRC6B
0,7124,6223,TNF,RPS19
0,7124,6432,TNF,SRSF7
0,7124,3856,TNF,KRT8
0,7124,55379,TNF,LRRC59
0,7124,6125,TNF,RPL5
0,7124,29927,TNF,SEC61A1
0,7124,140609,TNF,NEK7
0,7124,6949,TNF,TCOF1
0,7124,9209,TNF,LRRFIP2
0,7124,633,TNF,BGN
0,7124,6122,TNF,RPL3
0,7124,7334,TNF,UBE2N
0,7124,5715,TNF,PSMD9
0,7124,3006,TNF,HIST1H1C
0,7124,3832,TNF,KIF11
0,7124,8717,TNF,TRADD
0,7124,6230,TNF,RPS25
0,7124,22931,TNF,RAB18
0,7124,4697,TNF,NDUFA4
